	nom_gene	logFC_ActVsCs	PValue_ActVsCs	logFC_RepVsCs	PValue_RepVsCs	logFC_RNAiVsCs	PValue_RNAiVsCs	logFC_ActVsRep	PValue_ActVsRep	logFC_ActVsRNAi	PValue_ActVsRNAi
FBgn0004108	Nrt	-1.3017231636848	2.78913650826216e-20	-0.103901774488859	0.444817008767427	0.64195762829982	1.53071986295142e-06	-1.19782138919595	4.66229131693694e-17	-1.94368079198462	8.65585637151957e-43
FBgn0004509	Fur1	-1.12080824261365	0.000460208029681726	1.01310556614594	0.00107474807821218	-0.047466928578905	0.878181780627019	-2.13391380875959	5.41219864983912e-11	-1.07334131403475	0.000816992045373766
FBgn0004893	bowl	-1.05266827872911	1.87691833507736e-06	-0.364924921971536	0.091406308039866	1.57401246703798	6.45094459911295e-14	-0.687743356757574	0.00228872874477702	-2.62668074576709	5.42265726268453e-32
FBgn0010226	GstS1	-0.850889721218385	3.90368061669132e-05	0.00161554086062714	0.993679867808642	0.603847585911849	0.00275661332881634	-0.852505262079012	4.37141435154713e-05	-1.45473730713023	2.64148314109405e-12
FBgn0010246	Myo61F	-1.26229620003745	0.000179545931780305	-0.460114837760437	0.165036520551464	0.837542752451122	0.0107079521053188	-0.802181362277017	0.0175977532759793	-2.09983895248858	9.21728424374951e-10
FBgn0011591	fng	-1.43494590442367	7.02737895255736e-13	1.02320351657053	1.31050749790963e-07	-2.68381261389171	1.4931946408046e-36	-2.4581494209942	4.06749417595121e-33	1.24886670946803	2.71455282634231e-09
FBgn0029091	Chs2	-1.9038025249877	2.42002064467308e-12	1.35386029769493	1.58031383557218e-07	-0.943680390479542	0.000292351996491759	-3.25766282268263	7.6719016815738e-31	-0.960122134508161	0.000381836874977767
FBgn0030904	upd2	-2.21586731860292	1.35442275875027e-09	0.948400060757569	0.00580138796718638	-3.53736685733497	3.12535672050565e-19	-3.16426737936049	4.59051114002836e-17	1.32149953873205	0.000629539593804217
FBgn0031004	CG7992	-2.03368982177566	8.31139044529465e-11	1.6668062466129	1.00573371681415e-08	-2.82230333482997	1.17320212715194e-17	-3.70049606838855	5.28032369249246e-30	0.788613513054315	0.0211244970774362
FBgn0031488	Ccdc85	-0.991598531125382	3.50108983120591e-10	-0.276135448344406	0.0766636115265451	0.551887490682575	0.000355422914397961	-0.715463082780976	6.56022860677272e-06	-1.54348602180796	3.33687479958748e-22
FBgn0033079	Fmo-2	-1.6980805632258	2.55430701019329e-10	0.692280480390022	0.00607262594426184	-2.62487481195154	2.38249145524383e-20	-2.39036104361582	1.60059378270172e-18	0.926794248725737	0.00139327980189888
FBgn0034279	CG18635	-0.809008720121598	0.00087359439015576	0.845806078694447	0.000323339822607613	-4.3740285099195	1.44034752235143e-41	-1.65481479881604	1.31280237949748e-11	3.5650197897979	4.8396424359905e-27
FBgn0034797	nahoda	-1.73724294737866	2.77797593926823e-11	1.39156082004968	5.50368356325785e-09	-1.20350592925243	1.71703011574231e-06	-3.12880376742834	3.03588807135395e-32	-0.533737018126222	0.047789401974222
FBgn0035023	ITP	-0.459363542712166	0.00031411004879936	0.0622026802918603	0.624432486431692	0.450498482167029	0.00036355683931082	-0.521566223004026	4.7110822640599e-05	-0.909862024879194	1.10423173300902e-12
FBgn0035049	Mmp1	-2.28111174630863	5.55539722216903e-20	1.08047267044834	4.42885407019931e-06	-3.60593889394037	3.7845989297725e-41	-3.36158441675697	1.30721887143023e-38	1.32482714763174	3.35002515157019e-07
FBgn0037153	olf413	-1.75968549717919	4.74624142450107e-09	1.07807442740441	0.000127407226725699	-0.965190015692428	0.000817123558314189	-2.8377599245836	2.27815796622972e-20	-0.794495481486764	0.00870536945704456
FBgn0037906	PGRP-LB	-2.08785470645338	1.99587970998208e-09	1.55406996555264	5.00333991042292e-07	-2.03635240980299	3.87559154690588e-09	-3.64192467200602	6.16997314196115e-25	-0.0515022966503969	0.891754691934665
FBgn0037956	CG6959	-1.03270262194994	0.00149809204274574	0.87521352611633	0.00543076878919615	0.431514090829759	0.16895185180925	-1.90791614806627	6.60359622256746e-09	-1.46421671277969	7.15488239254177e-06
FBgn0038292	CG3987	-2.50583688716823	1.57592249169129e-08	1.53681006232668	5.42304758009548e-05	-1.08608421324022	0.00658112134459161	-4.04264694949491	2.45426001486686e-19	-1.41975267392801	0.00190396806511579
FBgn0038498	beat-IIa	-1.24146466022312	1.33740325349626e-08	0.938572810365931	8.78902446859891e-06	-1.92328503748028	1.60755672056645e-17	-2.18003747058905	1.01781281194203e-22	0.681820377257166	0.00271633935768031
FBgn0039464	CG6330	-3.1415170955369	7.63563976558238e-20	1.11079847801422	0.000130131393946311	-2.56922676375196	4.37124784565289e-15	-4.25231557355112	8.87916624474081e-34	-0.572290331784935	0.121746464083189
FBgn0041604	dlp	-0.686639535214448	5.02726423672938e-05	0.683423704517682	4.34307009656856e-05	-0.782627472913033	3.96289059024015e-06	-1.37006323973213	1.09349116879191e-15	0.095987937698585	0.574319156256028
FBgn0085409	smal	-0.691494468969676	7.21111123577544e-05	0.0612493650091127	0.721563470879667	0.592435503997112	0.000457629977901815	-0.752743833978789	1.94234438699521e-05	-1.28392997296679	1.69605979514644e-13
FBgn0085421	Epac	-0.56488944527838	0.0025109715747309	0.702964466499092	0.000145690472457317	0.023267321944957	0.899745709587468	-1.26785391177747	1.78552767017936e-11	-0.588156767223337	0.00167753046219412
FBgn0086408	stl	-2.03245644777073	9.16821128950785e-11	1.24734426986973	1.60320652399147e-05	-8.61053844635144	1.32508055853864e-48	-3.27980071764047	2.07240125437787e-24	6.57808199858071	4.79994858330414e-23
FBgn0260429	CG42524	-1.33969050970956	1.85103784532227e-08	4.52911837484335	7.00435330473539e-95	-0.200602445616908	0.355991858470304	-5.86880888455291	1.34866494814035e-129	-1.13908806409265	2.53355127480038e-06
FBgn0261836	Msp300	-0.369479987864484	0.00423053183024718	0.959898308861736	1.61478804935403e-13	-0.0971609836745219	0.451295787154564	-1.32937829672622	3.90779587561968e-24	-0.272319004189962	0.034913987373941
FBgn0263077	CG43340	-1.21922969197214	0.000452172177300153	2.03499413447547	2.72389205556221e-10	-0.426190031887085	0.198134885409536	-3.25422382644762	1.48987414770184e-20	-0.793039660085057	0.0250927114961295
FBgn0264090	CG43759	-0.777063406090723	5.79361549584044e-08	0.172105647207921	0.223941370957509	0.52184507351841	0.000214561843117758	-0.949169053298645	4.38124666547166e-11	-1.29890847960913	2.00656694881768e-19
FBgn0264707	RhoGEF3	-1.01589109246345	5.48828889593291e-13	0.758410332274241	3.88742044941057e-08	-1.20987981320509	1.32075819016426e-17	-1.77430142473769	2.04398854665097e-35	0.193988720741643	0.17311701095294
FBgn0264953	Piezo	-1.16029288160026	5.86237727770384e-12	1.02144639325729	6.03919255610332e-10	-0.175075926950245	0.287350373322605	-2.18173927485755	9.83368316010089e-37	-0.985216954650011	5.02798895060386e-09
FBgn0267408	AOX1	-1.66639905909876	4.23756135887857e-07	1.08290261576816	0.000676656632633723	-0.300105196811983	0.343901211615205	-2.74930167486692	6.16332139886794e-16	-1.36629386228678	3.10723671744051e-05
FBgn0001330	kz	0.500375418255076	0.0080881756113489	0.603530179018125	0.00148914470539391	0.733882453575258	9.72491888710884e-05	-0.10315476076305	0.583995108669073	-0.233507035320183	0.210636446248404
FBgn0001341	Mybbp1A	0.249842477826142	0.10883420208516	0.47515594961442	0.00238306540132296	0.731578831508352	2.13521880220458e-06	-0.225313471788278	0.148812362572637	-0.48173635368221	0.00174206889799419
FBgn0003189	r	0.495444274163425	0.014106422446638	0.799900149240928	7.88841093264466e-05	0.306524764842899	0.128429150865394	-0.304455875077503	0.130657964617714	0.188919509320526	0.348108488628388
FBgn0003380	Sh	-0.222889021945871	0.662329978322634	1.87701646440092	0.000247730512831627	-0.181958489191921	0.721024293818108	-2.09990548634679	5.2281469028112e-05	-0.0409305327539506	0.936540059509237
FBgn0003390	shf	0.273403314472275	0.456158650198347	1.32406498384495	0.000318922708461522	0.413432274220036	0.258287676066728	-1.05066166937267	0.00409990062078702	-0.140028959747762	0.701400650282305
FBgn0004133	blow	-0.39774255407102	0.294542653752219	1.91755446714769	1.63567287076058e-07	0.0789677080638491	0.831272287055346	-2.31529702121871	8.43684229567795e-10	-0.476710262134869	0.209979271285796
FBgn0015527	peng	0.18001627860059	0.214965232039149	0.48738030581497	0.000811038546627056	0.625845576204472	1.40592966276013e-05	-0.30736402721438	0.0345851262346479	-0.445829297603882	0.00195792520452152
FBgn0020304	drongo	0.277933124448393	0.0407087959643346	0.472169985472015	0.000523313877228626	-0.0323126919530361	0.812094299088221	-0.194236861023622	0.152776238244569	0.310245816401429	0.0225197236673163
FBgn0020307	dve	-0.285776443348686	0.19597575369723	1.50322870557015	1.41786667896087e-11	-1.99261286996976	2.06016755161522e-17	-1.78900514891884	1.99524116035642e-15	1.70683642662107	3.23146657637359e-13
FBgn0020386	Pdk1	0.269721909388886	0.0376844082318888	0.485166012119153	0.000191906994434658	0.127970348492047	0.324066568480152	-0.215444102730267	0.0970064719071979	0.141751560896839	0.27452573580507
FBgn0025621	CG16989	0.345598182981893	0.0368123582657943	0.5379075587065	0.00120262177531708	0.617427937466452	0.000182782480685191	-0.192309375724606	0.244957537827626	-0.271829754484559	0.0978893489960973
FBgn0027330	l(1)G0020	0.206143152034808	0.248947263443303	0.609443174613147	0.000664686600875008	0.574931841524238	0.00122275261188688	-0.403300022578339	0.024049340792287	-0.368788689489431	0.0377459796807014
FBgn0027585	CG8740	0.138612517250526	0.863865738555905	4.48347543598849	5.86797939745222e-11	1.50085452164599	0.0390222015381876	-4.34486291873796	2.21689159478295e-10	-1.36224200439547	0.0621042609512072
FBgn0029766	CG15784	-0.0323442721004894	0.840633054173536	0.494224241225948	0.00213420905820079	0.409121352799324	0.0106919722653843	-0.526568513326437	0.00110354952408362	-0.441465624899813	0.00601927062493228
FBgn0030000	CG2260	0.186504089626039	0.358168014903978	0.649804977786716	0.00132055516232996	0.584309157946344	0.0034804498232039	-0.463300888160677	0.0219447490810485	-0.397805068320304	0.0465589670482731
FBgn0030174	CG15312	0.301211434120938	0.432305180675179	1.27221108592735	0.000977886279407352	0.703870620835149	0.0659437182877526	-0.970999651806413	0.0113284143134428	-0.402659186714211	0.290960972696117
FBgn0030613	Rab3-GEF	0.21125258969849	0.766362921734748	2.42881624101938	0.000898115511419893	0.50347752850002	0.477846469798952	-2.21756365132089	0.00225493110365463	-0.29222493880153	0.679804915031688
FBgn0030976	CG7378	-0.40090949417755	0.217259392476678	1.01051291251218	0.00151010900833344	-0.801898313742904	0.0152272355837366	-1.41142240668973	1.41112468052434e-05	0.400988819565354	0.230710368902115
FBgn0031279	CG3544	-0.412079961829164	0.188437486359238	1.047550544456	0.000731269898186286	-4.56199133791993	3.0801541072961e-27	-1.45963050628516	3.80756693092543e-06	4.14991137609076	1.39449984242503e-22
FBgn0031294	IA-2	0.127985355851863	0.803780078433914	2.16744750394625	5.45397413505513e-05	0.220434125350781	0.668784869081308	-2.03946214809439	0.000136772873594963	-0.0924487694989183	0.857556189278188
FBgn0031894	CG4496	-0.307911621052124	0.593058272436163	2.17448305146019	5.57882189419824e-05	2.53513401069686	2.56061029510518e-06	-2.48239467251231	8.1233575690371e-06	-2.84304563174899	3.12627839546403e-07
FBgn0032886	CG9328	0.162874147584254	0.404914600297581	1.62990665437734	6.48832863020975e-17	-0.778442480163636	0.000115061528490398	-1.46703250679308	4.79414619461825e-14	0.94131662774789	3.29231525802549e-06
FBgn0033661	CG13185	0.398533265933008	0.00489297726932113	0.511659745322018	0.000309919264484435	0.713180710728468	5.0783302987718e-07	-0.11312647938901	0.423825104479371	-0.31464744479546	0.0260065787567957
FBgn0033978	Cyp6a23	-0.699231795665339	0.0135921676038217	0.921921662575829	0.000948407801921154	-2.54546898677015	3.19750866680087e-16	-1.62115345824117	1.51386526180688e-08	1.84623719110481	3.12549565997976e-09
FBgn0035043	CG4781	-0.711683984512096	0.00768237615486137	0.805252736461712	0.00225693927137152	-3.30436154988898	3.75645061316107e-27	-1.51693672097381	1.9723163036573e-08	2.59267756537688	1.54356029868878e-17
FBgn0037138	P5CDh1	0.33371929909955	0.280279750165406	1.04565815726665	0.000628935507180621	1.51679906868791	4.00460549269596e-07	-0.711938858167103	0.0187076351249275	-1.18307976958836	6.33701313283152e-05
FBgn0037976	Tk	-0.0373199838001038	0.939960914297179	1.73842378676881	0.000609498446990726	-3.36352943776053	1.71184512490946e-09	-1.77574377056891	0.000476233870646118	3.32620945396043	2.52022761336843e-09
FBgn0037989	ATP8B	-0.0391498016798371	0.778412870619215	0.695849410627528	6.20656739239226e-07	-1.49977909856952	1.05185709077825e-25	-0.734999212307365	1.45525189533492e-07	1.46062929688968	1.78846127066752e-24
FBgn0038349	AOX3	-0.798499057828323	0.00969544848735033	0.884290710286212	0.00252122505872048	0.888682544881358	0.00211928089902588	-1.68278976811454	4.79281484470532e-08	-1.68718160270968	3.14824982611228e-08
FBgn0039109	CG10365	-0.0608150447064295	0.796856320169514	0.979555422861319	3.97316976838738e-05	0.318850569011433	0.177460051066806	-1.04037046756775	1.30986910685124e-05	-0.379665613717863	0.108507853602934
FBgn0053144	CG33144	-0.10551600474781	0.443946092514848	0.584600982682756	2.17532847217977e-05	0.390827987339151	0.00439364751881951	-0.690116987430566	6.0261968389079e-07	-0.496343992086961	0.0003152259262335
FBgn0053547	Rim	-0.137192119796696	0.810284048050519	1.75917450959335	0.00246380297414991	0.562796053618921	0.323102996205372	-1.89636662939005	0.00118728475729255	-0.699988173415617	0.221251086039683
FBgn0085390	Dgk	0.123247212701654	0.530752880074658	1.04687851729027	9.08333690317062e-08	-1.29582297375331	4.22636842404197e-10	-0.923631304588612	2.42042416901111e-06	1.41907018645496	9.20153790858814e-12
FBgn0085395	Shawl	-0.134911101499402	0.572664195807694	1.0945374611981	4.90614083555358e-06	-0.289545091730035	0.226907284335364	-1.2294485626975	3.40207012260786e-07	0.154633990230633	0.520205389389372
FBgn0085408	Shrm	-0.16141351251659	0.304211839314624	0.552636671615546	0.000410372986466424	0.13070669769863	0.402494602163092	-0.714050184132136	5.85397528699242e-06	-0.292120210215221	0.0630548807300557
FBgn0085423	GramD1B	-0.105529537271916	0.470377569442919	0.604773083345684	3.43815807210388e-05	-0.324609747805393	0.0268955039915788	-0.7103026206176	1.28937263527224e-06	0.219080210533477	0.136632078204139
FBgn0085425	CG34396	-0.38394556237937	0.270361066530673	1.11317539610594	0.00143737198841283	-0.136689988827684	0.693735092057528	-1.49712095848531	2.31315738823042e-05	-0.247255573551685	0.478501428422523
FBgn0085766	CR40679	0.10051587236423	0.783796971428782	1.29888632398481	0.000437358130005469	0.144115578074605	0.693760879839776	-1.19837045162058	0.00116695919855297	-0.043599705710375	0.905291327852532
FBgn0085771	28SrRNA-Psi:CR40741	0.303000914363449	0.210581653414209	0.807602676946178	0.000893349906466254	0.191825782389209	0.428013071256896	-0.504601762582729	0.0371284215030095	0.11117513197424	0.645657849119422
FBgn0260933	rempA	0.620368707049377	0.0075127806550808	1.06289305688445	4.91685464951649e-06	0.161243452305098	0.491884383723453	-0.442524349835077	0.0529049888314722	0.459125254744279	0.0476201092746457
FBgn0261649	tinc	0.737125710256541	0.170162343505007	1.72047710925202	0.00166301447171691	-0.0916948983033875	0.864697113242947	-0.983351398995474	0.0666785425029757	0.828820608559928	0.124316027480677
FBgn0262579	Sarm	-0.352461967250019	0.0079442323180258	0.505852566469448	0.00013506283246646	-0.457649899613774	0.00057504096057556	-0.858314533719467	1.29668426970915e-10	0.105187932363756	0.429491788876592
FBgn0262728	Pal2	0.592683063485903	0.337523893812997	2.01660031094333	0.00149107232109459	-0.542015956503371	0.384867557725335	-1.42391724745743	0.0222782919009001	1.13469901998927	0.0704822208360028
FBgn0263239	dar1	-0.818823701738508	0.0292937446050458	2.02925639057975	6.58941911983232e-08	-2.04124294462648	2.70733923786887e-07	-2.84808009231826	3.37855011484414e-13	1.22241924288797	0.00211005637695595
FBgn0266096	lncRNA:CR44833	0.114812319227426	0.808540566271578	4.33169596314031	5.58001991587594e-22	3.82470953600374	5.57612807107927e-18	-4.21688364391288	7.56746035994643e-21	-3.70989721677632	6.29903255846832e-17
FBgn0266202	asRNA:CR44897	-0.353733606904692	0.273497505908904	1.1415251787442	0.000435874113622218	-1.32447186118429	6.20701495611629e-05	-1.49525878564889	5.23680144747189e-06	0.970738254279599	0.00324516564819062
FBgn0266347	nAChRalpha4	0.161107743729068	0.75687200627805	2.65576270155771	3.98270009662372e-07	-1.00474938781068	0.0673266988580806	-2.49465495782865	1.73878022431102e-06	1.16585713153974	0.0341385335011171
FBgn0266622	asRNA:CR45129	-0.520561621003425	0.0543984083591459	0.811757541014164	0.00265610736717454	-1.01409485170669	0.000209857913368693	-1.33231916201759	1.15676854332481e-06	0.493533230703261	0.0706939403348488
FBgn0266634	asRNA:CR45141	0.0235820548964698	0.943217082314417	1.16806783687893	0.00041748945139777	0.342211073971114	0.298542781381371	-1.14448578198246	0.00056528878347224	-0.318629019074644	0.334691084924218
FBgn0267431	Myo81F	0.704825827088893	0.018078230253578	1.01151932497188	0.000740586211867862	0.18910605386333	0.527714214031402	-0.306693497882988	0.299281551133167	0.515719773225563	0.0831206657875886
FBgn0267485	asRNA:CR45835	0.154654199594487	0.623024196416611	0.98388255940356	0.00176008246356571	0.84430822487846	0.00684442142576954	-0.829228359809072	0.00832471072228372	-0.689654025283973	0.0270850899700768
FBgn0267798	lncRNA:CR46123	0	1	9.87316328820896	6.62966642835971e-18	0	1	-9.87316328820896	2.98293966345053e-17	0	1
FBgn0000578	ena	0.302012409369222	0.0174329432613094	-1.05620415453874	6.13588584595973e-16	-0.983578158017687	2.99963469305483e-14	1.35821656390796	4.27077222987462e-25	1.28559056738691	4.91682665125809e-23
FBgn0001092	Gapdh2	0.110292350217701	0.39432182595647	-0.781417897831212	4.09157989293814e-09	0.633178697237159	9.54606638537115e-07	0.891710248048913	2.1477120257366e-11	-0.522886347019458	5.17917816407032e-05
FBgn0001981	esg	0.224663735533083	0.0811101849933118	-0.669591755615515	2.38633713180637e-07	0.030095823635979	0.815194517599089	0.894255491148598	6.0995739373269e-12	0.194567911897104	0.130901596766239
FBgn0002570	Mal-A1	-1.03663762517474	0.173507482953455	-3.16802583782054	0.000138250488183324	0.844953110047596	0.263594153259713	2.1313882126458	0.00802522943515731	-1.88159073522233	0.0155267054848928
FBgn0002571	Mal-A3	-0.785460010597007	0.300522010091528	-2.86735793995908	0.000551746730644804	0.775880481143106	0.302700625485095	2.08189792936208	0.0106153251047568	-1.56134049174011	0.0423849170391495
FBgn0003074	Pgi	0.31307754019064	0.0681759801467344	-0.746667366315468	2.10428162086405e-05	0.326862837436125	0.0567632363364584	1.05974490650611	1.77235915163503e-09	-0.0137852972454854	0.93583832339049
FBgn0003159	CG2841	0.310558501605583	0.0593834377650612	-1.2573284907276	3.45245939400608e-13	-2.45665065325209	2.95586778018682e-41	1.56788699233318	1.65031250295723e-19	2.76720915485767	3.24494828813253e-51
FBgn0003748	Treh	0.233705743697307	0.103420913880794	-1.14845765862121	7.92599262552299e-15	-1.31402611820775	5.68981002604702e-19	1.38216340231852	1.27509170133533e-20	1.54773186190506	1.82121393665745e-25
FBgn0004362	HmgD	0.434625879399487	0.0123107883891222	-0.536462084211363	0.00222506772938199	0.451037547202757	0.00937586629951486	0.971087963610849	3.55674744747131e-08	-0.0164116678032707	0.924459395377102
FBgn0004395	unk	0.21502822839617	0.127185852631112	-0.610713186276612	2.06112421442247e-05	0.398843598576623	0.00463774205033839	0.825741414672782	9.21343804332335e-09	-0.183815370180454	0.191410910393281
FBgn0004583	ex	0.282781835695577	0.0294842889813383	-0.431917819529223	0.00103596414324942	-0.344697901443699	0.00835274431214359	0.714699655224799	6.0257010047882e-08	0.627479737139276	1.64026041813233e-06
FBgn0004919	gol	0.314479750417304	0.182376899945486	-1.71581314265036	3.65950184129878e-12	-0.36825474212561	0.119923283856607	2.03029289306767	3.39676181487256e-16	0.682734492542914	0.00402281114018487
FBgn0010303	hep	0.355713961890508	0.00927412715355025	-0.479922508030697	0.000493745344747238	-0.377133326988389	0.00596842969187909	0.835636469921205	1.49281720939683e-09	0.732847288878897	9.98436610929708e-08
FBgn0011206	bol	0.351293190267277	0.0710066843055993	-0.620326888217196	0.00173206577230831	-1.29597314085136	1.09132571293851e-10	0.971620078484473	1.00438412477818e-06	1.64726633111863	3.64599858141117e-16
FBgn0011586	e(r)	0.400691716324207	0.0524055846112668	-0.812417791212225	0.000150167360163819	0.351195885813261	0.08899690784862	1.21310950753643	1.63123654745631e-08	0.0494958305109462	0.80989803026327
FBgn0025390	Mur2B	0.512805901887948	0.014676637731029	-0.846431035957298	6.3855525030427e-05	-1.01336363062001	1.78842042057408e-06	1.35923693784525	2.06957500748673e-10	1.52616953250796	1.15513121381582e-12
FBgn0030520	Pdcd4	-0.0730484911548885	0.707666701058291	-0.722727666022344	0.000229594326539181	0.280305265863656	0.150240705966006	0.649679174867456	0.000921119699154933	-0.353353757018544	0.0699695359094228
FBgn0031258	CG4297	-0.00635153707673861	0.963343716391278	-0.598646997451312	1.90839015000534e-05	0.245376699086297	0.0753438252431654	0.592295460374573	2.40101946320747e-05	-0.251728236163035	0.068526518423847
FBgn0031836	CG11050	0.279008569796737	0.0343295057555263	-0.646022236100899	1.53896118903285e-06	-0.811633070182843	1.43399647686152e-09	0.925030805897636	6.69817305611234e-12	1.09064163997958	5.30031220174524e-16
FBgn0032069	LManVI	-0.246644870954376	0.753695223551795	-2.61780080812578	0.00184040816680175	1.40751846403171	0.0781827409522547	2.3711559371714	0.00443369332226111	-1.65416333498608	0.0398980474395822
FBgn0032586	Tpr2	0.322818138655526	0.0214211338022176	-0.471056905943691	0.00088959342243239	-0.421693647619281	0.00279744649372291	0.793875044599217	2.32790708439538e-08	0.744511786274807	1.40842609086093e-07
FBgn0033294	Mal-A4	-1.24175211725906	0.106154742980249	-2.66601816251788	0.00107434389912221	0.752869390911976	0.320026964033322	1.42426604525882	0.0712865465230627	-1.99462150817104	0.0109371775837212
FBgn0034049	bdg	0.246300671013937	0.185830780882029	-0.691769286568638	0.000236264993920602	-0.641652520840018	0.000618279117543734	0.938069957582575	6.73521691453802e-07	0.887953191853955	2.33360407897764e-06
FBgn0034662	CG13492	-0.623394929411721	0.321822917548862	-2.27569804729835	0.000589934652377117	0.474420768692425	0.448985587595255	1.65230311788663	0.0111426304976963	-1.09781569810415	0.0831911593904523
FBgn0038734	CG11453	0.918407253348829	0.0061840338849697	-1.41631898883873	0.000135935230971036	-3.55257518144198	6.23309604744171e-16	2.33472624218756	2.93956793139826e-10	4.4709824347908	1.43134598926551e-24
FBgn0039688	Kul	0.511955819012486	0.0194869805748985	-0.689172132563956	0.00271034613981564	-0.216233635481051	0.330725056380236	1.20112795157644	1.63979066079345e-07	0.728189454493537	0.00100959278739778
FBgn0039927	CG11155	0.583234440124334	0.0173108771654189	-1.42032930579033	7.09668068591398e-08	-1.25681137014906	1.00907690362844e-06	2.00356374591466	3.9275006999673e-14	1.84004581027339	1.0884708827214e-12
FBgn0051145	CG31145	0.297379935943846	0.0890117102874926	-0.93733097110022	1.40986101840244e-07	-0.173011196859889	0.323189559206249	1.23471090704407	5.20379552996511e-12	0.470391132803735	0.00730678682085203
FBgn0052521	CG32521	-0.518440237720676	0.039991339119121	-1.63540914616944	2.74518195333671e-10	0.793932622186797	0.00168896722117514	1.11696890844876	1.29589684896466e-05	-1.31237285990747	2.8633676256815e-07
FBgn0053207	pxb	0.0241422410709695	0.895201795758127	-0.768383353731003	4.14515485111515e-05	0.261850616871409	0.152023579282188	0.792525594801973	2.45365726431444e-05	-0.23770837580044	0.194313395969837
FBgn0061515	endos	0.325790964386844	0.0231205001067009	-0.443405267434726	0.00276327350165434	0.098166552649765	0.494985009011817	0.76919623182157	2.04699135669558e-07	0.227624411737079	0.112730390776072
FBgn0086659	snoRNA:Psi18S-176	-0.508016616578733	0.0579256367976046	-1.09656918102485	5.19395574945304e-05	0.322052184198579	0.227925722985806	0.588552564446116	0.0287881597982089	-0.830068800777311	0.00202668229188822
FBgn0250906	Pgk	0.00803491806511706	0.954935714619406	-0.472519636153025	0.00109140980152401	0.246168276758997	0.0824068757968157	0.480554554218142	0.000922628184421862	-0.23813335869388	0.0937350300556225
FBgn0260400	elav	0.252513242972121	0.145629952156667	-0.550585707334418	0.00173121227102725	-0.386009402317083	0.0269103452832533	0.803098950306539	5.15829412326068e-06	0.638522645289204	0.000258839879667426
FBgn0261570	raskol	0.245843043783349	0.0504253113998864	-0.424073534430557	0.00079153129211332	0.334513356527424	0.00777245991515303	0.669916578213905	1.23019027592734e-07	-0.0886703127440756	0.479957859788288
FBgn0265104	lncRNA:CR44206	0.327156510949249	0.0790921925958973	-0.870806661841132	4.30227998647428e-06	-0.406325999002811	0.0298596078225738	1.19796317279038	3.1553239144012e-10	0.73348250995206	9.2327890981983e-05
FBgn0267792	rgr	0.379383996052126	0.0163968816303115	-0.912574679581656	1.90449418964732e-08	-0.129070505049929	0.415637327681267	1.29195867563378	2.381320083811e-15	0.508454501102055	0.00135091685324337
FBgn0000150	awd	0.148549230447731	0.419430399920041	0.177562383348268	0.33629499021345	0.570353467552818	0.00191696999439565	-0.0290131529005366	0.875189887466839	-0.421804237105087	0.0216485373315802
FBgn0000352	cos	0.309191966552951	0.146895950516471	-0.0996213147149999	0.650889492024405	1.41571747423785	1.29277109994679e-11	0.408813281267951	0.0622680310424755	-1.1065255076849	9.52530494694371e-08
FBgn0000504	dsx	-0.0759949543602434	0.612658037750423	0.292281096080613	0.0516320157703887	0.934269012851049	3.8723683119733e-10	-0.368276050440856	0.014635861253217	-1.01026396721129	1.65640224392314e-11
FBgn0000546	EcR	0.0318503094907646	0.810944895730532	0.124351057647333	0.351170212471217	0.449738692124487	0.000728025922232943	-0.0925007481565684	0.488328529503446	-0.417888382633723	0.00170328370831201
FBgn0000562	egl	-0.0796900096570506	0.580201813789354	-0.0511222218623225	0.725559932302806	0.860839465929073	1.19098424479422e-09	-0.0285677877947281	0.845626913553517	-0.940529475586123	4.42975854058463e-11
FBgn0000581	E(Pc)	0.0936994125643639	0.440131555177055	0.116241367486951	0.339222842306999	0.435011204914983	0.000337022094976768	-0.0225419549225868	0.853032589157574	-0.341311792350619	0.00490632397890604
FBgn0001086	fzy	0.452777480138615	0.0750566778561063	0.299423353660058	0.249249685665901	1.11862572353323	7.70500777246993e-06	0.153354126478557	0.551199035528269	-0.665848243394612	0.00697267643844818
FBgn0001169	H	0.308101695084	0.0212832702585373	0.112654336684902	0.404237660051022	0.425265819335725	0.00144997590380674	0.195447358399099	0.147273575111249	-0.117164124251724	0.378910271305723
FBgn0001257	ImpL2	0.403053307270098	0.261628423113626	0.374611447725497	0.301236790053125	2.29413444786251	3.38472536638204e-10	0.0284418595446016	0.937131981237698	-1.89108114059241	1.48838841428986e-07
FBgn0001301	kel	0.227069473383341	0.113066042479467	-0.0946517963418878	0.51466062253746	0.411089489305986	0.00400962750119247	0.321721269725229	0.0267884352405962	-0.184020015922645	0.197069196801163
FBgn0002183	dre4	-0.065542731244491	0.618708849649068	-0.0752630337294854	0.569592166269524	0.413122884570465	0.00162814273387254	0.0097203024849944	0.941634413347975	-0.478665615814956	0.000275187594448748
FBgn0002441	l(3)mbt	0.201293871689764	0.14635324750735	-0.0266743852995837	0.849078349750036	0.551086294237924	6.47808447545285e-05	0.227968256989348	0.103975084893888	-0.34979242254816	0.0111189925019886
FBgn0002542	lds	0.0201844985835086	0.902271717754283	0.0640027347315077	0.699324500162111	0.530546825801006	0.00110965832634156	-0.0438182361479991	0.792345918634347	-0.510362327217497	0.00178774166333162
