FBID	SYMBOL	logFC_ActVsCs	logCPM_ActVsCs	LR_ActVsCs	PValue_ActVsCs	logFC_RNAiVsCs	logCPM_RNAiVsCs	LR_RNAiVsCs	PValue_RNAiVsCs
FBgn0040823	dpr6	0.993017957933649	3.60574802212121	5.82695013213412	0.0157824621098442	0.0181564713381867	3.60574802212121	0.00205061115118355	0.963881200171223
FBgn0040837	CG8620	2.34259666584374	3.21518311387673	7.77189671608705	0.00530653002916797	-1.15936863223346	3.21518311387673	2.30176687978999	0.129226923685102
FBgn0040850	CG15210	2.537942888171	4.62025915848288	24.6454001470583	6.89090341460208e-07	0.549975190511957	4.62025915848288	1.36342796416	0.242944267888618
FBgn0041087	wun2	0.853271429336156	2.40664174241247	4.89503630643202	0.0269340070997585	-0.390851334254513	2.40664174241247	1.06136069482203	0.302905047102797
FBgn0041182	Tep2	2.60517090830538	2.62713214793268	40.0237625418519	2.50892129607331e-10	0.325441821319808	2.62713214793268	0.688309196181086	0.406740081826779
FBgn0041184	Socs36E	1.46212191910735	8.51809635366788	32.2121043188408	1.38226928125641e-08	0.153722916729643	8.51809635366788	0.390883115512622	0.531835563722412
FBgn0041630	Hexo1	-0.627085153677155	6.62091099843744	4.76535715818723	0.0290380339077817	0.378070682944931	6.62091099843744	1.66860632828838	0.196445309311759
FBgn0041789	Pax	0.658086585877727	7.82474069630873	8.24344110304952	0.00408995198847184	0.290017679927262	7.82474069630873	1.63802837976993	0.200596197034298
FBgn0042083	Mccc2	-0.582352942874511	4.26048716874235	4.23491801876867	0.039600536039375	0.121971495436086	4.26048716874235	0.183943933606005	0.66800556746268
FBgn0042094	Ak3	0.67494263978273	4.28488095604974	5.29589324258121	0.0213757652528817	-0.440361415966881	4.28488095604974	2.35251180285245	0.125081320804742
FBgn0042174		0.625388157393623	6.59187112077598	6.52422249659803	0.0106415057635672	0.887762134752892	6.59187112077598	12.9329651788403	0.000322845981985879
FBgn0042185	MCU	-0.822907385932696	4.78171312293905	5.72045711355162	0.0167683643195021	0.31240460518159	4.78171312293905	0.799865636538527	0.371133545022504
FBgn0043070	MESK2	1.08587699704458	7.40774608088794	21.4354586310105	3.6594071476714e-06	0.0371625269259618	7.40774608088794	0.0268152931673686	0.869924996155627
FBgn0044823	Spec2	0.720763866923428	2.83702985508019	5.51563685079001	0.0188472100646682	0.147624434318239	2.83702985508019	0.236569957796957	0.626694522732006
FBgn0045823	vsg	0.551618719153273	8.47398838122767	4.97730073994811	0.0256820236118576	-0.073779350379857	8.47398838122767	0.092103108887585	0.761520322670117
FBgn0046685	Wsck	3.07517423436904	1.75864563572686	31.5767824321496	1.9170800665457e-08	1.48362882910142	1.75864563572686	7.95084761109662	0.00480648601396746
FBgn0046687	Tre1	3.0592823963686	1.68756780264749	20.1223829577109	7.26415669276867e-06	0.761706204236706	1.68756780264749	1.43003464375687	0.231758784688008
FBgn0050085	Rif1	2.67356564251471	1.636657282457	17.03534174808	3.66905091173735e-05	1.49611073642861	1.636657282457	5.76114398349095	0.0163844008591933
FBgn0050090	CG30090	4.21251013462305	2.91997106555686	43.5203031957033	4.1958344946805e-11	0.148220477046072	2.91997106555686	0.0684124221529814	0.793662471596697
FBgn0050104	NT5E-2	0.859558802103757	3.17233175856767	5.19107685345918	0.022703144468958	0.863432443451662	3.17233175856767	5.26428189997467	0.0217674013519916
FBgn0050360	Mal-A6	2.49001027955832	7.39050958371985	15.7788742609747	7.11930198654975e-05	2.78173401597632	7.39050958371985	19.0988734747845	1.24118127498545e-05
FBgn0050372	Asap	0.445175146040519	6.87384211514059	4.24763955794518	0.0393049250821463	0.241660046623327	6.87384211514059	1.26703680102622	0.260323310913355
FBgn0050411	CG30411	-1.19362564409276	4.5152574459756	13.3549293950914	0.000257744245938154	0.0193087687669146	4.5152574459756	0.00344923866932589	0.953166989282929
FBgn0050460	CG30460	0.660941594918119	5.5764229500884	5.01587494913731	0.0251159338457474	-0.0207123471251589	5.5764229500884	0.00510855844001412	0.943020373179851
FBgn0051004	mesh	0.750988025759013	11.6485887363244	10.3727849043689	0.00127886492141159	0.165138839240113	11.6485887363244	0.520172903271998	0.470767935701528
FBgn0051087	CG31087	0.612142440843758	5.99453970823802	5.01547527337624	0.0251217323124408	0.550518025118917	5.99453970823802	4.07772725083777	0.0434520675959769
FBgn0051163	SKIP	-1.03372036854543	7.07868817494098	8.65325448448903	0.00326477688102702	0.625797299196121	7.07868817494098	2.987546426807	0.0839072138609924
FBgn0051216	Naam	1.39306475842357	4.42183697494441	17.1762065332326	3.40676760162437e-05	0.418827015193469	4.42183697494441	1.65383596667068	0.198437638638356
FBgn0051267	CG31267	-0.803250938538307	5.42314112737297	3.88766074012025	0.0486421300739295	0.0161093438852815	5.42314112737297	0.00153036705026466	0.968794790373792
FBgn0051323	CG31323	1.25656716172991	4.74801774009551	5.49608599649822	0.0190590867050068	0.189457236355037	4.74801774009551	0.134214304551765	0.714101906035775
FBgn0051324	Cipc	1.84858567810641	5.71076217421413	8.95736973716323	0.00276352481671488	1.12671985112546	5.71076217421413	3.54707538419379	0.0596505008966691
FBgn0051344	CG31344	2.48049418501918	2.05070303981951	14.0339122835386	0.00017954322839036	-0.0512718779305067	2.05070303981951	0.00691253771315559	0.933738890634274
FBgn0051363	Jupiter	1.28354954813936	6.65713110848305	15.8973371558943	6.68727379023021e-05	-0.745991930536739	6.65713110848305	5.96355293071866	0.0146045816218228
FBgn0051431	CG31431	-0.569741691415644	5.76336893705128	7.29329215904996	0.00692125305577179	-0.020538337709291	5.76336893705128	0.00937901755143855	0.922849226567851
FBgn0051472	sgll	-0.625346039042855	5.07369225716911	6.89151516711442	0.00866058291190699	0.0686402130436249	5.07369225716911	0.0820422177509883	0.774548702711413
FBgn0051547	NKCC	-1.53783259610144	3.76988826249744	14.5922671718249	0.000133461081097842	1.99471709251292	3.76988826249744	22.3354516744168	2.28940857106824e-06
FBgn0051674	CG31674	-0.884199268546439	4.36133024805977	5.57274319549376	0.0182421599845695	0.256754955840439	4.36133024805977	0.457710143770132	0.498696089393319
FBgn0051720	mthl15	0.678654310067104	6.40832456656444	6.65768535876115	0.0098729073284395	-0.109974689722794	6.40832456656444	0.182322400883407	0.669384956034621
FBgn0051774	fred	1.29658983266706	1.03116399648522	5.87824436819964	0.0153290992073656	1.48135708448066	1.03116399648522	7.71010216745255	0.00549126437363378
FBgn0051955	CG31955	4.54863090472861	0.492273129916431	24.9600902318981	5.85294066430627e-07	2.06064140104408	0.492273129916431	5.47153931525481	0.0193285941382178
FBgn0052039	Svip	0.853389616506064	2.74353836839714	4.92747717039994	0.0264328803329554	0.671316344067112	2.74353836839714	3.094616768945	0.0785516458762931
FBgn0052062	Rbfox1	1.6208693379716	3.49978634535879	18.9597570834585	1.33504784622884e-05	0.291818093637474	3.49978634535879	0.663667170316861	0.415268271798585
FBgn0052068	Adi1	-0.549979102960716	4.95010319415771	5.18381738574326	0.0227981827406811	0.0143594892411411	4.95010319415771	0.00350370079657125	0.952799128176468
FBgn0052091	CG32091	2.20234112075651	1.49930904303227	17.4396188287049	2.96579507624364e-05	0.11299081479971	1.49930904303227	0.0491051994194613	0.824627672528875
FBgn0052107	CG32107	0.844802887327973	5.62857467173814	4.26878086775454	0.038818771920139	-0.561782025809082	5.62857467173814	2.01993399543417	0.1552458896369
FBgn0052243	CG32243	1.04847067886597	2.59932910146095	5.55004607777121	0.0184802004620126	0.291814560258591	2.59932910146095	0.447282389128244	0.503628337650319
FBgn0052251	Claspin	2.36838025683159	1.79022209212895	17.0041518191316	3.729817074406e-05	1.77567539224612	1.79022209212895	9.9448363865675	0.00161301206020402
FBgn0052279	Drsl2	3.95794814402014	0.795398593035374	12.6293673199128	0.000379733674884614	1.54982233738935	0.795398593035374	2.29347529243926	0.129918734299248
FBgn0052368	lncRNA:CR32368	1.98341687751341	4.5123737007844	7.12444396466602	0.00760399931763486	-0.0240009728438281	4.5123737007844	0.00120883143779338	0.972264535512306
FBgn0052369	CG32369	0.795931517092678	7.77979427331427	6.75414963448844	0.00935299101189589	0.547848517526886	7.77979427331427	3.25522460096909	0.0711961828222189
FBgn0052373	CG32373	0.880779066782438	5.20597391193471	5.16139603785929	0.0230943269097616	0.11357680325466	5.20597391193471	0.0898687159145766	0.764344122513916
FBgn0052379	CG32379	-0.919008548788697	5.2413747351305	4.40930380815	0.0357434256780547	0.0563819137195366	5.2413747351305	0.0161949967315707	0.898734962970913
FBgn0052407	CG32407	-1.24568371972999	4.94949303008172	17.9966165002041	2.21297956328214e-05	0.119922723609065	4.94949303008172	0.163930717459522	0.685563084860467
FBgn0052423	shep	0.909541766185945	9.00833102758554	9.11900410787302	0.00252967639394211	0.0610397015976527	9.00833102758554	0.0433094025052014	0.835143772557978
FBgn0052521	Mnr	1.96304014472677	2.26454038925147	15.3447180853798	8.95709901216823e-05	0.532143545028936	2.26454038925147	1.22080570795461	0.269202589456655
FBgn0052528	parvin	0.558889947875061	4.72294698608359	4.26685285998564	0.0388628447897284	0.0928699549726606	4.72294698608359	0.120744160875298	0.728228784437913
FBgn0052641	CG32641	5.06951751486347	0.28333013244858	25.0619984549473	5.55162266701419e-07	0.951420188512809	0.28333013244858	0.869457291983026	0.351105596966686
FBgn0052647	CG32647	1.34639250954445	1.70425061528344	6.57578737098583	0.0103375262893262	1.65091006731982	1.70425061528344	9.7962885317341	0.00174864438840804
FBgn0052758	Snx27	0.709592413904135	6.20242629556154	8.99583123156	0.00270596165024034	0.189556297781761	6.20242629556154	0.661789211474705	0.415928994134095
FBgn0052773	lncRNA:CR32773	0.771433551822591	6.34146717295747	9.58071065349273	0.00196632280869098	-0.0433065773646514	6.34146717295747	0.0315835456646454	0.858944761780868
FBgn0052791	DIP-alpha	2.8673268536457	2.47270903749341	35.3258744744788	2.78902039403018e-09	0.836622616220995	2.47270903749341	3.37162552128851	0.0663282807042704
FBgn0053087	LRP1	0.74011524848259	5.00849607942602	9.33674218261099	0.00224604458571222	0.540531803069703	5.00849607942602	5.0506937853485	0.0246160799477504
FBgn0053111	CG33111	0.655873823124632	5.82907327418349	7.72226074704761	0.00545440524588753	0.229124948949393	5.82907327418349	0.966146486938946	0.325643117906058
FBgn0053116	CG33116	0.931771308865225	5.25797380701983	8.77593304726742	0.0030523098366592	-0.203529390683294	5.25797380701983	0.444704371136737	0.504860551795126
FBgn0053138	AGBE	0.796264545844619	4.57862417781998	8.83264874551822	0.00295888612848939	0.662316288715659	4.57862417781998	6.17802412442145	0.0129346639455597
FBgn0053192	MtnD	2.36732477119132	4.52227936986675	9.80723554030675	0.00173826603312686	1.69956090080977	4.52227936986675	5.39137505364346	0.0202365180900427
FBgn0053300	Muc30E	2.53326254673577	1.70879541886121	17.1948330132891	3.37352667767613e-05	0.946529555417403	1.70879541886121	2.63637491651712	0.104441611494831
FBgn0053306	CG33306	-1.49293614730234	7.56604641319959	15.1990366165784	9.6752767639092e-05	-0.21817110331713	7.56604641319959	0.319858271199564	0.57169283121404
FBgn0053337	CG33337	1.20778098424697	3.97649274974727	10.9566061143678	0.000932704921330219	1.43715457869068	3.97649274974727	15.3132823713092	9.10738949688443e-05
FBgn0053346	CG33346	4.45350890626344	3.15217068419456	32.4239052948259	1.23952252880496e-08	6.30255216837068	3.15217068419456	56.8029408432734	4.81745412228946e-14
FBgn0053532	lectin-37Da	0.906931610032704	6.6817566919758	5.10228162518945	0.0238943933759678	-0.441047161418634	6.6817566919758	1.29547322172249	0.255041750262506
FBgn0053542	upd3	2.14509195679845	4.88882040434677	12.4491425533008	0.000418183753051912	-0.375709123124244	4.88882040434677	0.454153652901542	0.500369022420612
FBgn0053548	SmydA-8	1.05769707789556	2.53767659830736	8.73148527846084	0.00312761617145041	0.834044930347009	2.53767659830736	5.52021721412778	0.0187979245238115
FBgn0054005	CG34005	2.06701046855552	1.45632728568371	6.52203685341915	0.0106545910050002	-0.257075041400518	1.45632728568371	0.11423290016149	0.735375561888399
FBgn0060296	pain	2.05862531022927	3.85802646442292	14.4879214064807	0.000141061134683818	-0.55050829910572	3.85802646442292	1.20909543488835	0.271511342714322
FBgn0061198	HSPC300	1.07337720408568	2.17835308479541	5.44023227247528	0.0196780524997174	-0.210621863043636	2.17835308479541	0.219665116497495	0.639295201324644
FBgn0061476	Zwilch	0.991589624235959	2.48289607301405	5.10597173563852	0.0238436193295805	2.08934092366977	2.48289607301405	21.4746594444397	3.58535442027022e-06
FBgn0063493	GstE7	0.878746197319308	5.70412968944018	12.7951130880984	0.000347525974859443	0.280126534588868	5.70412968944018	1.34843626695449	0.245551676838619
FBgn0063495	GstE5	1.95601182891559	4.32885404273672	26.5149931496903	2.6150064818879e-07	1.50537082318732	4.32885404273672	16.3184268111686	5.35407791365754e-05
FBgn0063497	GstE3	0.939251296842021	6.88342504677477	14.4333743036595	0.000145206030418258	0.340657278827566	6.88342504677477	1.9747190872678	0.159947847142074
FBgn0063649	CG6006	0.748938332055136	4.80815539895536	8.84336090690409	0.00294156953951735	0.344024352291652	4.80815539895536	1.91062953687002	0.166893345457382
FBgn0066101	LpR1	-0.968681069100892	6.01907888696218	14.6788603782309	0.000127467920754381	0.00760747144830774	6.01907888696218	0.000888210896249575	0.976224272050055
FBgn0082582	tmod	1.13800109632152	6.44073268458939	19.0367878398735	1.28222465719762e-05	0.137945977598652	6.44073268458939	0.298138760494311	0.585051610274079
FBgn0083039	snoRNA:Psi18S-301	2.23915760056193	1.41954431957679	9.37870180986433	0.00219520956032304	-0.259443825718113	1.41954431957679	0.141907685694425	0.706391831910997
FBgn0083123	Uhg5	-0.629441498571544	4.0902078567559	4.25267518987298	0.0391885522030454	-0.00747469963609754	4.0902078567559	0.000595701870580001	0.980527961176853
FBgn0083961	CG34125	1.03242967221577	2.22738173331785	7.36896122241024	0.00663592561384226	0.245018284468724	2.22738173331785	0.427443360358435	0.513246126268645
FBgn0085227	CG34198	0.911724369095512	5.03587533807963	4.78848094269741	0.0286506835190207	-0.309267394869007	5.03587533807963	0.587585449112199	0.443354332373517
FBgn0085376	CG34347	1.48773543398138	3.1131742027905	20.8692688100862	4.91720597942119e-06	-0.545903980833443	3.1131742027905	2.98084458692786	0.0842552954591002
FBgn0085385	bma	1.07575487546802	1.32656930003917	4.3152644724898	0.0377718991526525	2.01721293193366	1.32656930003917	14.8997406369603	0.000113378572301337
FBgn0085395	Shawl	2.17345578233046	2.29960112334951	8.17823983265485	0.00423958786608941	1.26445352348443	2.29960112334951	2.98199985935555	0.0841951815272968
FBgn0085412	kmr	1.48341534359479	3.6645041137715	22.1514536598829	2.51965111310244e-06	0.747826251311788	3.6645041137715	5.89114150783124	0.0152172332863842
FBgn0085421	Epac	0.609037823169382	5.91971445088503	6.31887290323823	0.0119459536347779	0.264304583153492	5.91971445088503	1.21489506087543	0.270364829975764
FBgn0085423	GramD1B	0.839509858274229	8.7761173782263	12.7854060266805	0.000349333935997683	0.511186833947677	8.7761173782263	4.84899950660383	0.0276621728436029
FBgn0085424	nub	1.21172707755887	9.31833763494272	24.3579560613922	7.99956708560965e-07	0.580005706141972	9.31833763494272	5.85190129589739	0.0155602311051232
FBgn0085442	NKAIN	0.57922060509538	7.36695327760001	5.00739616097542	0.0252392419923759	0.00986661642496005	7.36695327760001	0.00149962805360815	0.969109616237472
FBgn0085446	CG34417	0.717839458700406	9.1512804440546	8.57767772640915	0.00340309119380872	0.351390457758352	9.1512804440546	2.10460755113382	0.14685601665316
FBgn0086200	CR42490	0.953209793033686	2.16699154022934	5.38450692627277	0.0203163287285778	0.630038291539755	2.16699154022934	2.39762966248984	0.12151925379328
FBgn0086251	del	0.838055514081605	2.94543148150465	7.73193824896626	0.00542524794639609	0.336188005822857	2.94543148150465	1.27274927496792	0.259251550746602
FBgn0086254	Akr1B	0.977471819332309	6.03969816730423	13.4851071470776	0.000240464406583391	0.0318942053808411	6.03969816730423	0.0151791837545687	0.90194569268641
FBgn0086346	ALiX	0.550357881071218	6.64848117289638	5.48270538857244	0.0192055125365809	0.149975921590288	6.64848117289638	0.416585065919136	0.518645967185461
FBgn0086450	su(r)	0.61442125556155	7.14121540081777	5.04337957764358	0.0247202179879539	0.360047727060599	7.14121540081777	1.76001010081706	0.184623255742844
FBgn0086655	jing	0.821545631776104	7.8917754234454	11.9314914616115	0.000551929730144915	-0.0786687253304643	7.8917754234454	0.115239125984814	0.734256530762169
FBgn0086690	Plp	0.552117721258138	5.36507311950364	5.6914449219306	0.0170478120303188	0.283733958564313	5.36507311950364	1.52748800827388	0.216489841743663
FBgn0086691	UK114	1.07359869051193	5.43299241763392	22.9674886249718	1.64764415352263e-06	0.654733894970681	5.43299241763392	8.78788839731724	0.00303237048701168
FBgn0086706	pix	-0.428373031710337	7.42237873248595	4.00539051601527	0.0453549891475291	-0.0611153073138827	7.42237873248595	0.0805996657975925	0.776486401299497
FBgn0086901		0.530420797197164	9.12643693127002	4.43713998355014	0.0351651093372211	-0.0820634959384419	9.12643693127002	0.109769977630208	0.740406165068596
FBgn0086909	CG31751	-0.463666684492586	5.90570912467024	4.13547052144514	0.0419933917289979	-0.20485063789007	5.90570912467024	0.803816092850028	0.369954864027898
FBgn0250785	vari	0.746619820657586	3.56246361484795	6.86152492055358	0.00880713563788504	0.637329159298318	3.56246361484795	5.05582204199117	0.0245433366055413
FBgn0250789	alpha-Spec	0.574226625970829	9.97987941343164	4.3228228319505	0.0376044913028161	0.180155786328878	9.97987941343164	0.435599769387096	0.509253941456835
FBgn0250867	CG42238	0.885988394427384	5.49960682667092	12.9365448625428	0.000322229203354042	-0.139554222243728	5.49960682667092	0.338324420723673	0.560797998423561
FBgn0259101	CG42249	-0.558351205133164	8.32384644528733	4.4243647966851	0.035429297962218	0.0442910911559044	8.32384644528733	0.027265174323702	0.868848196864132
FBgn0259108	futsch	1.85245200956198	2.18146168457694	10.9118097819147	0.000955531285350171	0.554726323020661	2.18146168457694	1.05830966743179	0.303601027415812
FBgn0259113	PolA1	1.20633488563908	2.47524583224694	5.98306475434518	0.0144438818161116	1.35851494180311	2.47524583224694	7.54916100159793	0.00600380217630069
FBgn0259170	alpha-Man-Ia	1.03927658950681	6.19664585273825	18.5874493224107	1.62285474255508e-05	-0.26328728118409	6.19664585273825	1.27952199966176	0.257987930278887
FBgn0259212	cno	0.517275241682392	7.25174069743424	4.62479289096208	0.0315130656023651	0.503574057998638	7.25174069743424	4.38993771630282	0.0361516338106673
FBgn0259221	ATP8A	0.54628911477748	7.07802463363418	4.81003694204391	0.0282944387056315	0.272046689805821	7.07802463363418	1.21284116924302	0.270770164705876
FBgn0259229	CG42329	3.15752490628907	1.38719782310309	15.5268323338734	8.13424057791046e-05	-0.00920110509280901	1.38719782310309	0.000155987781367273	0.990035074380436
FBgn0259237	CG42335	1.6021622528354	6.9770419848859	22.2489988170556	2.39483622652043e-06	1.22673565386548	6.9770419848859	13.4781973811348	0.000241351559533061
FBgn0259238	CG42336	-0.573538234657054	6.33336902587499	7.07668012973604	0.00780935620605757	0.143676764036696	6.33336902587499	0.435129889662704	0.509482465474084
FBgn0259683	Ir40a	0.877482826239571	4.35405658450179	7.44089629351443	0.00637581296944401	-0.0426120143198588	4.35405658450179	0.0183979506315666	0.892106636933708
FBgn0259734	Nost	0.673594521850413	7.78820995080781	5.86835922227962	0.0154154132271018	0.0905553225189561	7.78820995080781	0.109759845543493	0.740417714006607
FBgn0259735	mtgo	0.703663469942949	7.17235431778477	6.67414532197756	0.0097821408301639	-0.0848798695327386	7.17235431778477	0.101457291205293	0.750087787040698
FBgn0259818	CG42399	-1.09145513905517	2.39247552027301	9.65742286338035	0.00188587998564472	0.196171018725075	2.39247552027301	0.320128763845826	0.571530272879579
FBgn0259935	CG42458	1.00820521809528	3.49622949339495	4.5417370991328	0.0330780082928636	0.806242366271654	3.49622949339495	2.94911002505528	0.0859248646740916
FBgn0259977	Tdc1	1.7141248788414	1.46121442366439	5.60450230974046	0.0179143828359693	1.64387062674894	1.46121442366439	5.19752156845309	0.0226191166987036
FBgn0259984	kuz	0.991074779092519	6.00573855131086	13.3560801001984	0.000257586145543924	-0.334667900947936	6.00573855131086	1.63257497473681	0.201347262999159
FBgn0260000	CG17570	-1.8168126540774	4.36966863031627	21.1376653070161	4.2744360235837e-06	0.588794334561776	4.36966863031627	2.15775310627184	0.14185198330841
FBgn0260400	elav	0.940808590486502	4.52217482754857	6.95453322977576	0.00836071094719115	0.309047988350007	4.52217482754857	0.78011388663846	0.377106311471175
FBgn0260442	rhea	0.679376374383498	8.56636281417223	6.32613209239958	0.011897151363706	0.0145568378616186	8.56636281417223	0.00301839278884586	0.956186342979536
FBgn0260660	Mp	3.04469437741511	0.809633834581402	12.0282864182787	0.000523992270311761	1.85419816014405	0.809633834581402	4.84102832118013	0.0277903186806656
FBgn0260743	GC1	0.696660816830115	6.22423556670453	8.23701278443031	0.00410446292922001	0.135231604926987	6.22423556670453	0.320551623327901	0.571276327998564
FBgn0260746	Ect3	1.59476191429602	1.8684578941862	6.92120302447385	0.00851796538124063	4.56033284178721	1.8684578941862	52.2496029688196	4.88758204896661e-13
FBgn0260748	CG5004	0.519612511696178	7.33285977444336	5.09533065671069	0.0239903400177579	0.0966256056249314	7.33285977444336	0.180426988727731	0.671006549714626
FBgn0260874	Ir76a	1.03980829515118	1.89263399443356	5.57945286236539	0.0181723991257902	1.431583852174	1.89263399443356	10.5169622029085	0.00118283766780964
FBgn0260933	rempA	2.01645489556428	3.44852507115991	32.5541093668324	1.15919771296353e-08	-0.173815667263804	3.44852507115991	0.268136013285473	0.604584899779334
FBgn0260960	Baldspot	0.72839416216715	8.23198583479324	9.48685336084104	0.00206949449940018	0.035666625216132	8.23198583479324	0.0236894803970991	0.877677645132636
FBgn0260995	dpr21	1.46922565948856	1.93626499302982	9.20700068002581	0.00241091366746492	0.913144525156353	1.93626499302982	3.67685831046578	0.0551727180491609
FBgn0261238	Alh	1.21839324771722	6.71165118910387	21.2921618902862	3.94340611688806e-06	-0.053088774912501	6.71165118910387	0.0437551072959455	0.834309898732179
FBgn0261260	mgl	2.1972169892863	4.02828436779592	36.3073994252301	1.68522824887122e-09	0.355728178788047	4.02828436779592	1.07495658026125	0.299828549480902
FBgn0261262	CG42613	1.60404126564306	3.32513309923761	20.076358159607	7.44108546966052e-06	1.08377471740055	3.32513309923761	9.49313294129675	0.00206242347822246
FBgn0261278	grp	0.903320326978831	4.78562844852957	15.7943433866953	7.06133054583333e-05	0.680643913118477	4.78562844852957	9.11217789527554	0.00253913380551426
FBgn0261373	CG33228	0.800875028604807	2.86306160193258	4.13007314626253	0.0421275298370814	0.637259601501718	2.86306160193258	2.64904617125961	0.103612048875931
FBgn0261385	scra	1.80035982028042	1.54390430920348	7.00642392542319	0.00812177487674905	-0.424788439089929	1.54390430920348	0.429141029021172	0.512410733451539
FBgn0261393	alpha-Est5	0.744844833686645	6.2693664697383	12.5936509511453	0.000387059325750545	0.710884949720568	6.2693664697383	11.5174320989038	0.00068946565993215
FBgn0261444	CG3638	0.772558702422379	6.66124813195233	9.01439348576146	0.00267861759812349	-0.182521450448815	6.66124813195233	0.529588377865181	0.466779965378251
FBgn0261458	capt	0.525509553585279	7.64574227628338	5.31797654384343	0.0211065068993537	-0.143013347529442	7.64574227628338	0.407690136076212	0.523144235402257
FBgn0261649	tinc	1.49282595713102	1.82128695673059	11.3875207213376	0.000739391493230069	0.194835054107899	1.82128695673059	0.202640112232913	0.652598210055982
FBgn0261674	CG42709	0.52805206654066	5.96744592367709	4.39491937075563	0.0360461640999836	-0.140460172706126	5.96744592367709	0.321384850801053	0.570776586556696
FBgn0261793	Trf2	0.551241785913559	7.76370375256627	3.8585558879505	0.0494929103940213	-0.0929189841868173	7.76370375256627	0.113484056269158	0.736211925732588
FBgn0261800	LanB1	1.86469827114914	3.89788793781121	25.9956362407537	3.42189945830345e-07	0.322235471793828	3.89788793781121	0.855748084134515	0.354931301971052
FBgn0261801	CG42747	3.56765738623774	3.3193536497543	11.203011274321	0.000816647006490844	-0.23378948170892	3.3193536497543	0.0651148696551758	0.79858704776533
FBgn0261859	CG42788	0.819876230495301	4.81047381203857	5.88703919405492	0.0152527240398727	0.595422266841274	4.81047381203857	3.15508913171668	0.0756905577895323
FBgn0261871	dpr2	1.89401773146768	3.35473530466117	24.3165689021844	8.17329869595887e-07	1.00080502235625	3.35473530466117	7.21608949094498	0.00722529447988961
FBgn0261873	sdt	0.938251757565823	6.55547909121289	14.4209726065106	0.000146165387868482	0.133099496761846	6.55547909121289	0.304859582759445	0.580851816112939
FBgn0261986	RASSF8	0.55718294682959	5.1063331608273	4.85732459403498	0.0275289937035987	0.18878053068587	5.1063331608273	0.569167026912439	0.450590107655788
FBgn0262018	CadN2	2.94880452521781	3.91609460557112	39.824457172279	2.77844078012527e-10	-1.11220447433086	3.91609460557112	6.89925898949908	0.00862314839684777
FBgn0262109	lncRNA:CR42862	-0.487485691022145	10.5897092969633	4.67349417186642	0.0306315457103949	-0.25799931232932	10.5897092969633	1.2997331176432	0.254261978485894
FBgn0262141	CG42867	0.73682484651214	3.91935439626025	4.30402835664609	0.0380222093565771	0.982589910955842	3.91935439626025	7.56732563342203	0.0059435910828359
FBgn0262146	MtnE	1.82360723472272	4.33213719518359	11.3886090497081	0.000738958423143668	1.57731367543807	4.33213719518359	8.71333056662039	0.00315891559261026
FBgn0262357	CG43055	0.977283888145377	4.93329384916391	3.95435542518894	0.0467502193005083	-2.73547574631313	4.93329384916391	31.9115138672765	1.61357864300854e-08
FBgn0262580	CG43120	1.09665422005282	4.92718841906217	10.8240017155708	0.00100192701231801	-0.699637466617968	4.92718841906217	4.77414370480872	0.0288902106221118
FBgn0262617	Nuak	0.613298318988738	7.73773150188653	5.95706199009356	0.0146584481916682	0.473828515077899	7.73773150188653	3.58894525243187	0.0581651493319167
FBgn0262679	CG43149	2.97669455092905	0.222651543491226	11.0312701306491	0.000895877452412926	-0.707725528898631	0.222651543491226	0.657673453583428	0.417382505153683
FBgn0262816	CG43187	0.973522127394977	2.7723539823462	4.47078598635059	0.0344791274277456	-1.51877841259282	2.7723539823462	11.333931571001	0.000761036071805401
FBgn0263019	lncRNA:CR43314	0.761963801835723	8.60919851750481	4.85223617236022	0.0276103153907405	0.289834970831134	8.60919851750481	0.723673310562031	0.394941633669349
FBgn0263080	CG43348	1.00004374467947	3.32659319181339	5.58048543848505	0.0181616878464563	0.87168758011927	3.32659319181339	4.28712880035415	0.0384019644442726
FBgn0263235	Phae2	1.57202975646411	6.83833660425652	14.8070705830118	0.000119088163614465	0.806211112732453	6.83833660425652	4.14641135620605	0.0417228601267935
FBgn0263355	CG31688	0.560371843592428	6.27528962426549	5.39419474023934	0.0202038460653758	0.14971548012901	6.27528962426549	0.394075462086633	0.530164907424876
FBgn0263391	hts	0.479155749110749	8.38284167659597	4.01835185375097	0.0450076762391904	0.182462044801081	8.38284167659597	0.592797122501906	0.441339522600763
FBgn0263397	Ih	2.53080993372323	2.6673278214202	39.5051091438971	3.27202234888087e-10	-0.174612110754246	2.6673278214202	0.206512781235414	0.649514489516758
FBgn0263445	asRNA:CR43468	1.38609082464872	2.38700445107987	8.52454764106976	0.00350387830999078	0.602689942843676	2.38700445107987	1.68515477770404	0.194240909520485
FBgn0263456	nwk	0.851278314522629	4.104554709371	7.9341560127198	0.004851024824452	-0.86852592008876	4.104554709371	8.70219061491638	0.0031782786823919
FBgn0263594	lost	0.511589602280181	7.5567926573954	4.1628014613739	0.041321006811752	0.236987503354401	7.5567926573954	0.908035336106508	0.3406362397845
FBgn0263600	PolD1	1.39479701641814	2.2896961594437	11.5463082068036	0.000678839176371272	1.22839618331506	2.2896961594437	9.09282571797527	0.00256614093881208
